DATE;SOURCE_ID;DESCRIPTION;NET_CREDIT_AMOUNT;NET_DEBIT_AMOUNT;GROSS_AMOUNT;MP_FEE_AMOUNT;TAXES_AMOUNT;PAYMENT_METHOD;TRANSACTION_APPROVAL_DATE;BUSINESS_UNIT;SUB_UNIT;BALANCE_AMOUNT;PAYMENT_METHOD_TYPE;PURCHASE_ID
2026-05-09T10:50:29.000-03:00;157712110863;payment;32802.00;0.00;33000.00;0.00;-198.00;available_money;2026-05-09T10:50:29.000-03:00;;;2484185.03;account_money;
2026-05-09T10:58:04.000-03:00;158484474192;payment;6461.00;0.00;6500.00;0.00;-39.00;cvu;2026-05-09T10:58:04.000-03:00;;;2490646.03;bank_transfer;
2026-05-09T10:58:43.000-03:00;157713165503;payment;6461.00;0.00;6500.00;0.00;-39.00;debin_transfer;2026-05-09T10:58:43.000-03:00;;;2497107.03;bank_transfer;
2026-05-09T10:58:56.000-03:00;157713150077;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-05-09T10:58:56.000-03:00;;;2503568.03;account_money;
2026-05-09T11:00:04.000-03:00;157713350831;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-05-09T11:00:04.000-03:00;;;2510029.03;account_money;
2026-05-09T11:00:05.000-03:00;157713317151;payment;12922.00;0.00;13000.00;0.00;-78.00;cvu;2026-05-09T11:00:05.000-03:00;;;2522951.03;bank_transfer;
2026-05-09T11:04:20.000-03:00;158485339358;payment;6461.00;0.00;6500.00;0.00;-39.00;cvu;2026-05-09T11:04:20.000-03:00;;;2529412.03;bank_transfer;
2026-05-09T11:04:20.000-03:00;157713991501;payment;6461.00;0.00;6500.00;0.00;-39.00;cvu;2026-05-09T11:04:20.000-03:00;;;2535873.03;bank_transfer;
2026-05-09T11:05:50.000-03:00;158485489390;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-05-09T11:05:50.000-03:00;;;2542334.03;account_money;
2026-05-09T11:06:06.000-03:00;158485613464;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-05-09T11:06:06.000-03:00;;;2548795.03;account_money;
2026-05-09T11:07:19.000-03:00;157714599073;payment;12922.00;0.00;13000.00;0.00;-78.00;debin_transfer;2026-05-09T11:07:19.000-03:00;;;2561717.03;bank_transfer;
2026-05-09T11:13:03.000-03:00;157715443819;payment;11928.00;0.00;12000.00;0.00;-72.00;available_money;2026-05-09T11:13:03.000-03:00;;;2573645.03;account_money;
2026-05-09T11:13:54.000-03:00;157715652493;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-05-09T11:13:54.000-03:00;;;2580106.03;account_money;
2026-05-09T11:15:23.000-03:00;158487143570;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-05-09T11:15:23.000-03:00;;;2586567.03;account_money;
2026-05-09T11:16:25.000-03:00;157716208195;payment;19383.00;0.00;19500.00;0.00;-117.00;debin_transfer;2026-05-09T11:16:25.000-03:00;;;2605950.03;bank_transfer;
2026-05-09T11:17:03.000-03:00;157716219309;payment;12922.00;0.00;13000.00;0.00;-78.00;available_money;2026-05-09T11:17:03.000-03:00;;;2618872.03;account_money;
2026-05-09T11:18:11.000-03:00;158487687208;payment;11928.00;0.00;12000.00;0.00;-72.00;cvu;2026-05-09T11:18:11.000-03:00;;;2630800.03;bank_transfer;
2026-05-09T11:23:40.000-03:00;157717215447;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-05-09T11:23:40.000-03:00;;;2636764.03;account_money;
2026-05-09T11:27:31.000-03:00;157717948985;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-05-09T11:27:31.000-03:00;;;2643225.03;account_money;
2026-05-09T11:29:48.000-03:00;157718318731;payment;17892.00;0.00;18000.00;0.00;-108.00;available_money;2026-05-09T11:29:48.000-03:00;;;2661117.03;account_money;
2026-05-09T11:40:31.000-03:00;157719985673;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-05-09T11:40:31.000-03:00;;;2667081.03;account_money;
2026-05-09T11:40:54.000-03:00;158491513236;payment;5964.00;0.00;6000.00;0.00;-36.00;cvu;2026-05-09T11:40:54.000-03:00;;;2673045.03;bank_transfer;
2026-05-09T11:42:14.000-03:00;158491667568;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-05-09T11:42:14.000-03:00;;;2679009.03;account_money;
2026-05-09T11:44:02.000-03:00;158491997248;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-05-09T11:44:02.000-03:00;;;2684973.03;account_money;
2026-05-09T11:45:02.000-03:00;158492179744;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-05-09T11:45:02.000-03:00;;;2690937.03;account_money;
2026-05-09T11:45:40.000-03:00;158492327798;payment;11928.00;0.00;12000.00;0.00;-72.00;available_money;2026-05-09T11:45:40.000-03:00;;;2702865.03;account_money;
2026-05-09T11:56:11.000-03:00;157722859509;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-05-09T11:56:11.000-03:00;;;2708829.03;account_money;
2026-05-09T11:57:38.000-03:00;158494430084;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-05-09T11:57:38.000-03:00;;;2714793.03;account_money;
2026-05-09T12:01:46.000-03:00;157723917823;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-05-09T12:01:46.000-03:00;;;2720757.03;account_money;
2026-05-09T12:03:53.000-03:00;158495750144;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-05-09T12:03:53.000-03:00;;;2726721.03;account_money;
2026-05-09T12:05:43.000-03:00;157724651803;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-05-09T12:05:43.000-03:00;;;2732685.03;account_money;
2026-05-09T12:09:59.000-03:00;157725556337;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-05-09T12:09:59.000-03:00;;;2738649.03;account_money;
2026-05-09T12:21:40.000-03:00;158499001432;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-05-09T12:21:40.000-03:00;;;2744613.03;account_money;
2026-05-09T12:23:58.000-03:00;158499413212;payment;11928.00;0.00;12000.00;0.00;-72.00;available_money;2026-05-09T12:23:58.000-03:00;;;2756541.03;account_money;
2026-05-09T12:30:42.000-03:00;158500715416;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-05-09T12:30:42.000-03:00;;;2762505.03;account_money;
2026-05-09T12:32:34.000-03:00;157729700937;payment;11928.00;0.00;12000.00;0.00;-72.00;available_money;2026-05-09T12:32:34.000-03:00;;;2774433.03;account_money;
2026-05-09T12:34:02.000-03:00;158501317184;payment;11928.00;0.00;12000.00;0.00;-72.00;available_money;2026-05-09T12:34:02.000-03:00;;;2786361.03;account_money;
2026-05-09T12:34:33.000-03:00;158501442740;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-05-09T12:34:33.000-03:00;;;2792325.03;account_money;
2026-05-09T12:35:11.000-03:00;158501532846;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-05-09T12:35:11.000-03:00;;;2798289.03;account_money;
2026-05-09T12:40:19.000-03:00;158502447662;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-05-09T12:40:19.000-03:00;;;2804253.03;account_money;
2026-05-09T12:41:31.000-03:00;158502718974;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-05-09T12:41:31.000-03:00;;;2810217.03;account_money;
2026-05-09T12:44:17.000-03:00;157731889401;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-05-09T12:44:17.000-03:00;;;2816181.03;account_money;
2026-05-09T12:44:32.000-03:00;158503354574;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-05-09T12:44:32.000-03:00;;;2822145.03;account_money;
2026-05-09T12:46:04.000-03:00;157732148033;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-05-09T12:46:04.000-03:00;;;2828109.03;account_money;
2026-05-09T12:48:07.000-03:00;157732682977;payment;3479.00;0.00;3500.00;0.00;-21.00;cvu;2026-05-09T12:48:07.000-03:00;;;2831588.03;bank_transfer;
2026-05-09T13:00:51.000-03:00;157735038571;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-05-09T13:00:51.000-03:00;;;2837552.03;account_money;
2026-05-09T13:02:10.000-03:00;158506573120;payment;11928.00;0.00;12000.00;0.00;-72.00;cvu;2026-05-09T13:02:10.000-03:00;;;2849480.03;bank_transfer;
2026-05-09T13:09:38.000-03:00;158507980744;payment;5964.00;0.00;6000.00;0.00;-36.00;cvu;2026-05-09T13:09:38.000-03:00;;;2855444.03;bank_transfer;
2026-05-09T13:09:41.000-03:00;157736476055;payment;5964.00;0.00;6000.00;0.00;-36.00;cvu;2026-05-09T13:09:41.000-03:00;;;2861408.03;bank_transfer;
2026-05-09T13:12:06.000-03:00;158508293520;payment;17892.00;0.00;18000.00;0.00;-108.00;available_money;2026-05-09T13:12:06.000-03:00;;;2879300.03;account_money;
2026-05-09T13:13:26.000-03:00;157737366409;payment;5964.00;0.00;6000.00;0.00;-36.00;cvu;2026-05-09T13:13:26.000-03:00;;;2885264.03;bank_transfer;
2026-05-09T13:13:36.000-03:00;157737221691;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-05-09T13:13:36.000-03:00;;;2891228.03;account_money;
2026-05-09T13:14:18.000-03:00;157737395511;payment;5964.00;0.00;6000.00;0.00;-36.00;cvu;2026-05-09T13:14:18.000-03:00;;;2897192.03;bank_transfer;
2026-05-09T13:15:01.000-03:00;158508946812;payment;5964.00;0.00;6000.00;0.00;-36.00;cvu;2026-05-09T13:15:01.000-03:00;;;2903156.03;bank_transfer;
2026-05-09T13:15:55.000-03:00;158508983960;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-05-09T13:15:55.000-03:00;;;2909120.03;account_money;
2026-05-09T13:19:29.000-03:00;158509621428;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-05-09T13:19:29.000-03:00;;;2915084.03;account_money;
2026-05-09T13:20:41.000-03:00;157738530851;payment;5964.00;0.00;6000.00;0.00;-36.00;cvu;2026-05-09T13:20:41.000-03:00;;;2921048.03;bank_transfer;
2026-05-09T13:21:55.000-03:00;157738806717;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-05-09T13:21:55.000-03:00;;;2927012.03;account_money;
2026-05-09T13:24:46.000-03:00;157739394327;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-05-09T13:24:46.000-03:00;;;2932976.03;account_money;
2026-05-09T13:25:44.000-03:00;157739496863;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-05-09T13:25:44.000-03:00;;;2938940.03;account_money;
2026-05-09T13:26:05.000-03:00;158510875138;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-05-09T13:26:05.000-03:00;;;2944904.03;account_money;
2026-05-09T13:30:27.000-03:00;158511666294;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-05-09T13:30:27.000-03:00;;;2950868.03;account_money;
2026-05-09T13:31:48.000-03:00;157740533143;payment;11928.00;0.00;12000.00;0.00;-72.00;available_money;2026-05-09T13:31:48.000-03:00;;;2962796.03;account_money;
2026-05-09T13:32:04.000-03:00;158511898736;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-05-09T13:32:04.000-03:00;;;2969257.03;account_money;
2026-05-09T13:34:38.000-03:00;157741068891;payment;11928.00;0.00;12000.00;0.00;-72.00;available_money;2026-05-09T13:34:38.000-03:00;;;2981185.03;account_money;
2026-05-09T13:44:05.000-03:00;157742511953;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-05-09T13:44:05.000-03:00;;;2987149.03;account_money;
2026-05-09T13:45:39.000-03:00;158514169728;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-05-09T13:45:39.000-03:00;;;2993113.03;account_money;
2026-05-09T13:50:24.000-03:00;158514945126;payment;5964.00;0.00;6000.00;0.00;-36.00;cvu;2026-05-09T13:50:24.000-03:00;;;2999077.03;bank_transfer;
2026-05-09T13:54:37.000-03:00;158515631440;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-05-09T13:54:37.000-03:00;;;3005041.03;account_money;
2026-05-09T13:57:52.000-03:00;157744769669;payment;5964.00;0.00;6000.00;0.00;-36.00;cvu;2026-05-09T13:57:52.000-03:00;;;3011005.03;bank_transfer;
2026-05-09T14:20:59.000-03:00;158520024258;payment;149100.00;0.00;150000.00;0.00;-900.00;cvu;2026-05-09T14:20:59.000-03:00;;;3160105.03;bank_transfer;
2026-05-12T09:33:50.000-03:00;158151366277;reserve_for_payment;0.00;15829.09;-15829.09;0.00;0.00;available_money;2026-05-12T09:33:50.000-03:00;Mercado Pago;Checkout Pro;3144275.94;account_money;
2026-05-12T09:33:50.000-03:00;158151366277;reserve_for_payment;15829.09;0.00;15829.09;0.00;0.00;available_money;2026-05-12T09:33:50.000-03:00;Mercado Pago;Checkout Pro;3160105.03;account_money;
2026-05-12T09:33:50.000-03:00;158151366277;payment;0.00;15829.09;-15734.68;0.00;-94.41;available_money;2026-05-12T09:33:50.000-03:00;Mercado Pago;Checkout Pro;3144275.94;account_money;
2026-05-12T12:23:51.000-03:00;158178030445;payment;71568.00;0.00;72000.00;0.00;-432.00;cvu;2026-05-12T12:23:51.000-03:00;;;3215843.94;bank_transfer;
2026-05-12T13:50:07.000-03:00;158965500584;payment;6958.00;0.00;7000.00;0.00;-42.00;available_money;2026-05-12T13:50:07.000-03:00;;;3222801.94;account_money;
2026-05-12T16:53:48.000-03:00;158990284240;payment;6958.00;0.00;7000.00;0.00;-42.00;available_money;2026-05-12T16:53:48.000-03:00;;;3229759.94;account_money;
2026-05-12T17:53:25.000-03:00;158999501096;payment;79520.00;0.00;80000.00;0.00;-480.00;available_money;2026-05-12T17:53:25.000-03:00;;;3309279.94;account_money;
2026-05-13T10:04:38.000-03:00;159084377774;payment;6958.00;0.00;7000.00;0.00;-42.00;available_money;2026-05-13T10:04:38.000-03:00;;;3316237.94;account_money;
2026-05-13T11:43:58.000-03:00;159099776374;payment;6958.00;0.00;7000.00;0.00;-42.00;cvu;2026-05-13T11:43:58.000-03:00;;;3323195.94;bank_transfer;
2026-05-13T15:05:25.000-03:00;159131346066;payment;25844.00;0.00;26000.00;0.00;-156.00;available_money;2026-05-13T15:05:25.000-03:00;;;3349039.94;account_money;
2026-05-13T20:24:29.000-03:00;158407293357;payment;357840.00;0.00;360000.00;0.00;-2160.00;available_money;2026-05-13T20:24:29.000-03:00;;;3706879.94;account_money;
2026-05-13T21:03:03.000-03:00;159186571756;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-05-13T21:03:03.000-03:00;;;3713340.94;account_money;
2026-05-14T13:37:53.000-03:00;159274967810;payment;59640.00;0.00;60000.00;0.00;-360.00;available_money;2026-05-14T13:37:53.000-03:00;;;3772980.94;account_money;
2026-05-14T20:15:03.000-03:00;158560307801;payment;29820.00;0.00;30000.00;0.00;-180.00;available_money;2026-05-14T20:15:03.000-03:00;;;3802800.94;account_money;
2026-05-15T10:49:44.000-03:00;159405854780;reserve_for_payment;0.00;26357.20;-26357.20;0.00;0.00;available_money;2026-05-15T10:49:44.000-03:00;Mercado Pago;QR;3776443.74;account_money;
2026-05-15T10:49:44.000-03:00;159405854780;reserve_for_payment;26357.20;0.00;26357.20;0.00;0.00;available_money;2026-05-15T10:49:44.000-03:00;Mercado Pago;QR;3802800.94;account_money;
2026-05-15T10:49:44.000-03:00;159405854780;payment;0.00;26357.20;-26200.00;0.00;-157.20;available_money;2026-05-15T10:49:44.000-03:00;Mercado Pago;QR;3776443.74;account_money;
2026-05-15T19:21:40.000-03:00;159492097370;reserve_for_payout;0.00;360000.00;-360000.00;0.00;0.00;available_money;2026-05-15T19:21:40.000-03:00;;;3416443.74;;
2026-05-15T19:21:42.000-03:00;159492097370;reserve_for_payout;360000.00;0.00;360000.00;0.00;0.00;available_money;2026-05-15T19:21:42.000-03:00;;;3776443.74;;
2026-05-15T19:21:42.000-03:00;159492097370;payout;0.00;360000.00;-360000.00;0.00;0.00;available_money;2026-05-15T19:21:42.000-03:00;;;3416443.74;;
2026-05-16T08:02:31.000-03:00;158774979897;payment;89460.00;0.00;90000.00;0.00;-540.00;available_money;2026-05-16T08:02:31.000-03:00;;;3505903.74;account_money;
2026-05-16T08:15:02.000-03:00;159551333782;payment;23856.00;0.00;24000.00;0.00;-144.00;cvu;2026-05-16T08:15:02.000-03:00;;;3529759.74;bank_transfer;
2026-05-16T08:44:40.000-03:00;158777684791;payment;5467.00;0.00;5500.00;0.00;-33.00;available_money;2026-05-16T08:44:40.000-03:00;;;3535226.74;account_money;
2026-05-16T08:56:15.000-03:00;159554194462;payment;6461.00;0.00;6500.00;0.00;-39.00;cvu;2026-05-16T08:56:15.000-03:00;;;3541687.74;bank_transfer;
2026-05-16T08:57:19.000-03:00;158778479507;payment;9940.00;0.00;10000.00;0.00;-60.00;cvu;2026-05-16T08:57:19.000-03:00;;;3551627.74;bank_transfer;
2026-05-16T08:59:54.000-03:00;158778740875;payment;12922.00;0.00;13000.00;0.00;-78.00;available_money;2026-05-16T08:59:54.000-03:00;;;3564549.74;account_money;
2026-05-16T09:01:20.000-03:00;159554465510;payment;12922.00;0.00;13000.00;0.00;-78.00;available_money;2026-05-16T09:01:20.000-03:00;;;3577471.74;account_money;
2026-05-16T09:08:34.000-03:00;158779439691;payment;12922.00;0.00;13000.00;0.00;-78.00;available_money;2026-05-16T09:08:34.000-03:00;;;3590393.74;account_money;
2026-05-16T09:22:53.000-03:00;159556425154;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-05-16T09:22:53.000-03:00;;;3596854.74;account_money;
2026-05-16T09:25:37.000-03:00;159556602068;payment;11928.00;0.00;12000.00;0.00;-72.00;available_money;2026-05-16T09:25:37.000-03:00;;;3608782.74;account_money;
2026-05-16T09:26:23.000-03:00;159556774462;payment;12922.00;0.00;13000.00;0.00;-78.00;cvu;2026-05-16T09:26:23.000-03:00;;;3621704.74;bank_transfer;
2026-05-16T09:27:12.000-03:00;158781242365;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-05-16T09:27:12.000-03:00;;;3628165.74;account_money;
2026-05-16T09:27:17.000-03:00;158781145643;payment;19383.00;0.00;19500.00;0.00;-117.00;available_money;2026-05-16T09:27:17.000-03:00;;;3647548.74;account_money;
2026-05-16T09:28:30.000-03:00;159556893402;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-05-16T09:28:30.000-03:00;;;3654009.74;account_money;
2026-05-16T09:32:06.000-03:00;159557196066;payment;19383.00;0.00;19500.00;0.00;-117.00;available_money;2026-05-16T09:32:06.000-03:00;;;3673392.74;account_money;
2026-05-16T09:35:02.000-03:00;158781908739;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-05-16T09:35:02.000-03:00;;;3679853.74;account_money;
2026-05-16T09:36:54.000-03:00;158782021937;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-05-16T09:36:54.000-03:00;;;3686314.74;account_money;
2026-05-16T09:42:22.000-03:00;159558395008;payment;12922.00;0.00;13000.00;0.00;-78.00;available_money;2026-05-16T09:42:22.000-03:00;;;3699236.74;account_money;
2026-05-16T09:42:41.000-03:00;158782621807;payment;12922.00;0.00;13000.00;0.00;-78.00;available_money;2026-05-16T09:42:41.000-03:00;;;3712158.74;account_money;
2026-05-16T09:44:40.000-03:00;159558594924;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-05-16T09:44:40.000-03:00;;;3718122.74;account_money;
2026-05-16T09:45:09.000-03:00;159558603614;payment;12922.00;0.00;13000.00;0.00;-78.00;cvu;2026-05-16T09:45:09.000-03:00;;;3731044.74;bank_transfer;
2026-05-16T09:45:35.000-03:00;159558636060;payment;35784.00;0.00;36000.00;0.00;-216.00;available_money;2026-05-16T09:45:35.000-03:00;;;3766828.74;account_money;
2026-05-16T09:46:31.000-03:00;158783103433;payment;19383.00;0.00;19500.00;0.00;-117.00;available_money;2026-05-16T09:46:31.000-03:00;;;3786211.74;account_money;
2026-05-16T09:47:44.000-03:00;159558842034;payment;6461.00;0.00;6500.00;0.00;-39.00;cvu;2026-05-16T09:47:44.000-03:00;;;3792672.74;bank_transfer;
2026-05-16T09:50:35.000-03:00;159559322804;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-05-16T09:50:35.000-03:00;;;3799133.74;account_money;
2026-05-16T09:51:17.000-03:00;159559438354;payment;6461.00;0.00;6500.00;0.00;-39.00;cvu;2026-05-16T09:51:17.000-03:00;;;3805594.74;bank_transfer;
2026-05-16T09:53:16.000-03:00;159559573420;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-05-16T09:53:16.000-03:00;;;3812055.74;account_money;
2026-05-16T09:59:17.000-03:00;159560275608;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-05-16T09:59:17.000-03:00;;;3818516.74;account_money;
2026-05-16T10:01:18.000-03:00;159560454076;payment;11928.00;0.00;12000.00;0.00;-72.00;cvu;2026-05-16T10:01:18.000-03:00;;;3830444.74;bank_transfer;
2026-05-16T10:05:31.000-03:00;158785352507;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-05-16T10:05:31.000-03:00;;;3836905.74;account_money;
2026-05-16T10:05:41.000-03:00;158785210097;payment;12922.00;0.00;13000.00;0.00;-78.00;available_money;2026-05-16T10:05:41.000-03:00;;;3849827.74;account_money;
2026-05-16T10:08:43.000-03:00;159561374384;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-05-16T10:08:43.000-03:00;;;3856288.74;account_money;
2026-05-16T10:12:46.000-03:00;158786153115;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-05-16T10:12:46.000-03:00;;;3862749.74;account_money;
2026-05-16T10:18:03.000-03:00;159562646468;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-05-16T10:18:03.000-03:00;;;3869210.74;account_money;
2026-05-16T10:21:13.000-03:00;158787087183;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-05-16T10:21:13.000-03:00;;;3875671.74;account_money;
2026-05-16T10:22:36.000-03:00;159563107860;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-05-16T10:22:36.000-03:00;;;3882132.74;account_money;
2026-05-16T10:24:06.000-03:00;159563311560;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-05-16T10:24:06.000-03:00;;;3888593.74;account_money;
2026-05-16T10:25:34.000-03:00;159563580312;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-05-16T10:25:34.000-03:00;;;3895054.74;account_money;
2026-05-16T10:29:19.000-03:00;159564010398;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-05-16T10:29:19.000-03:00;;;3901515.74;account_money;
2026-05-16T10:30:48.000-03:00;158788502549;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-05-16T10:30:48.000-03:00;;;3907976.74;account_money;
2026-05-16T10:31:30.000-03:00;159564228734;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-05-16T10:31:30.000-03:00;;;3914437.74;account_money;
2026-05-16T10:34:04.000-03:00;158788946111;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-05-16T10:34:04.000-03:00;;;3920898.74;account_money;
2026-05-16T10:37:27.000-03:00;159565053884;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-05-16T10:37:27.000-03:00;;;3927359.74;account_money;
2026-05-16T10:38:30.000-03:00;159565232030;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-05-16T10:38:30.000-03:00;;;3933820.74;account_money;
2026-05-16T10:39:51.000-03:00;159565475206;payment;19383.00;0.00;19500.00;0.00;-117.00;available_money;2026-05-16T10:39:51.000-03:00;;;3953203.74;account_money;
2026-05-16T10:41:56.000-03:00;159565693778;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-05-16T10:41:56.000-03:00;;;3959664.74;account_money;
2026-05-16T10:44:07.000-03:00;158790139627;payment;3479.00;0.00;3500.00;0.00;-21.00;available_money;2026-05-16T10:44:07.000-03:00;;;3963143.74;account_money;
2026-05-16T10:45:13.000-03:00;159566279750;payment;6461.00;0.00;6500.00;0.00;-39.00;cvu;2026-05-16T10:45:13.000-03:00;;;3969604.74;bank_transfer;
2026-05-16T10:46:34.000-03:00;158790608545;payment;12922.00;0.00;13000.00;0.00;-78.00;available_money;2026-05-16T10:46:34.000-03:00;;;3982526.74;account_money;
2026-05-16T10:47:13.000-03:00;158790613465;payment;12922.00;0.00;13000.00;0.00;-78.00;available_money;2026-05-16T10:47:13.000-03:00;;;3995448.74;account_money;
2026-05-16T10:48:21.000-03:00;159566766644;payment;12922.00;0.00;13000.00;0.00;-78.00;cvu;2026-05-16T10:48:21.000-03:00;;;4008370.74;bank_transfer;
2026-05-16T10:49:10.000-03:00;159566827022;payment;12922.00;0.00;13000.00;0.00;-78.00;cvu;2026-05-16T10:49:10.000-03:00;;;4021292.74;bank_transfer;
2026-05-16T10:52:03.000-03:00;158791358729;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-05-16T10:52:03.000-03:00;;;4027753.74;account_money;
2026-05-16T10:53:05.000-03:00;158791407833;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-05-16T10:53:05.000-03:00;;;4034214.74;account_money;
2026-05-16T10:58:55.000-03:00;158792341085;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-05-16T10:58:55.000-03:00;;;4040675.74;account_money;
2026-05-16T11:01:13.000-03:00;158792619351;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-05-16T11:01:13.000-03:00;;;4047136.74;account_money;
2026-05-16T11:03:03.000-03:00;158792952201;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-05-16T11:03:03.000-03:00;;;4053597.74;account_money;
2026-05-16T11:08:24.000-03:00;159569676898;payment;19383.00;0.00;19500.00;0.00;-117.00;available_money;2026-05-16T11:08:24.000-03:00;;;4072980.74;account_money;
2026-05-16T11:08:52.000-03:00;159569703454;payment;6461.00;0.00;6500.00;0.00;-39.00;cvu;2026-05-16T11:08:52.000-03:00;;;4079441.74;bank_transfer;
2026-05-16T11:09:12.000-03:00;158793834861;payment;12425.00;0.00;12500.00;0.00;-75.00;cvu;2026-05-16T11:09:12.000-03:00;;;4091866.74;bank_transfer;
2026-05-16T11:10:15.000-03:00;158793931545;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-05-16T11:10:15.000-03:00;;;4098327.74;account_money;
2026-05-16T11:10:28.000-03:00;159569992386;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-05-16T11:10:28.000-03:00;;;4104788.74;account_money;
2026-05-16T11:13:16.000-03:00;158794464809;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-05-16T11:13:16.000-03:00;;;4111249.74;account_money;
2026-05-16T11:14:21.000-03:00;159570469116;payment;12922.00;0.00;13000.00;0.00;-78.00;available_money;2026-05-16T11:14:21.000-03:00;;;4124171.74;account_money;
2026-05-16T11:16:51.000-03:00;159570835092;payment;12922.00;0.00;13000.00;0.00;-78.00;cvu;2026-05-16T11:16:51.000-03:00;;;4137093.74;bank_transfer;
2026-05-16T11:17:52.000-03:00;158795064077;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-05-16T11:17:52.000-03:00;;;4143057.74;account_money;
2026-05-16T11:17:58.000-03:00;158795185125;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-05-16T11:17:58.000-03:00;;;4149518.74;account_money;
